"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Logan Harland","33194/logan-harland","F","2013","DY","25","0.1200","0.0000","0.1200","3","0","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","4","0.1600","100.00","100.00","7","8","46.67","- 6.16","56","50","10.06","0.7158","1995-04-07","18.44","18.73","18","SAS","-","L","2013","","","-",""
"WHL","Carter Folk","34987/carter-folk","F","2014","DY","50","0.1000","0.0200","0.1200","4","1","3","5","1","0","0","1","0","0","0","0.00","0.00","0.00","5","6","9","0.1800","83.33","83.33","10","22","31.25","- 3.47","75","141","10.02","0.7184","1996-02-26","18.55","18.85","27","SEA/LET","-","L","2014","","","-",""
"WHL","Eric Krienke","35038/eric-krienke","F","2014","DY","50","0.1000","0.0200","0.1200","2","3","1","5","1","0","0","1","0","0","0","0.00","0.00","0.00","3","6","7","0.1400","83.33","50.00","9","19","32.14","- 5.29","70","117","10.11","0.7122","1996-03-05","18.53","18.82","13","KAM","-","L","2014","","","-",""
"WHL","Markus Mccrea","26656/markus-mccrea","F","2010","DY","67","0.1045","0.0149","0.1194","4","3","3","7","1","0","0","1","0","0","0","0.00","0.00","0.00","5","8","11","0.1642","87.50","62.50","13","10","56.52","- 10.61","145","71","9.42","0.7608","1992-02-15","18.58","18.88","25","","-","L","2010","","","-",""
"WHL","Chance Lund","27228/chance-lund","F","2010","DY","67","0.1045","0.0149","0.1194","4","3","0","7","1","0","0","1","0","0","0","0.00","0.00","0.00","5","8","8","0.1194","87.50","62.50","15","38","28.30","- 14.01","88","120","11.67","0.6137","1992-05-05","18.36","18.66","23","","-","L","2010","","","-",""
"WHL","Tanner Lesann","32800/tanner-lesann","F","2013","DY","67","0.1045","0.0149","0.1194","4","3","1","7","1","0","1","1","0","0","0","0.00","0.00","0.00","5","8","10","0.1493","87.50","62.50","17","25","40.48","- 12.98","116","101","10.93","0.6557","1995-02-15","18.58","18.88","29","SC","-","L","2013","","","-",""
"WHL","Alex Overhardt","36702/alex-overhardt","F","2015","DY","67","0.1194","0.0000","0.1194","2","6","3","8","0","0","0","0","0","0","0","0.00","0.00","0.00","2","8","11","0.1642","100.00","25.00","12","24","33.33","- 26.16","188","128","9.64","0.7428","1997-01-15","18.67","18.96","17","POR","-","L","2015","","","-",""
"WHL","Spencer Galbraith","28911/spencer-galbraith","F","2011","DY","42","0.1190","0.0000","0.1190","2","3","2","5","0","0","0","0","0","0","0","0.00","0.00","0.00","2","5","7","0.1667","100.00","40.00","18","22","45.00","- 7.82","103","92","11.04","0.6471","1993-03-10","18.51","18.81","34","","-","R","2011","","","-",""
"WHL","Brandon Baddock","33126/brandon-baddock","F","2013","DY","59","0.1186","0.0000","0.1186","7","0","3","7","0","0","1","0","0","0","0","0.00","0.00","0.00","7","7","11","0.1864","100.00","100.00","14","16","46.67","- 18.41","136","73","10.04","0.7092","1995-03-29","18.46","18.76","13","EDM","-","L","2013","NJD (2014) - #161","NJD","NJD",""
"WHL","Filip Vasko","30288/filip-vasko","F","2012","DY","51","0.0392","0.0588","0.1176","0","2","3","2","0","3","3","3","0","1","0","0.00","0.00","0.00","0","6","12","0.2353","40.00","0.00","17","17","50.00","4.38","73","87","10.99","0.6423","1993-12-10","18.76","19.06","10","","-","L","2012","","","-",""
"WHL","Landon Welykholowa","34519/landon-welykholowa","F","2014","DY","34","0.1176","0.0000","0.1176","1","3","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","1","4","5","0.1471","100.00","25.00","10","16","38.46","- 20.91","76","52","11.30","0.6245","1996-01-01","18.71","19.00","12","VIC/CAL","-","R","2014","","","-",""
"WHL","Braden Oleksyn","34957/braden-oleksyn","F","2014","DY","17","0.1176","0.0000","0.1176","1","1","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","2","0.1176","100.00","50.00","5","2","71.43","7.92","47","27","9.26","0.7624","1996-02-22","18.56","18.86","28","CAL/VIC","-","L","2014","","","-",""
"WHL","Jack Palmer","34079/jack-palmer","F","2013","DY","60","0.1000","0.0167","0.1167","2","4","4","6","1","0","1","1","0","0","0","0.00","0.00","0.00","3","7","12","0.2000","85.71","42.86","15","46","24.59","- 18.68","90","118","12.36","0.5664","1995-09-06","18.03","18.32","15","BDN","-","L","2013","","","-",""
"WHL","Braden Purtill","37467/braden-purtill","F","2015","DY","43","0.0930","0.0233","0.1163","2","2","2","4","0","1","0","1","0","0","0","0.00","0.00","0.00","2","5","7","0.1628","80.00","40.00","14","22","38.89","- 5.23","60","76","12.18","0.5730","1997-04-27","18.38","18.68","17","TC","-","L","2015","","","-",""
"WHL","Rhett Rachinski","25841/rhett-rachinski","F","2009","DY","69","0.0870","0.0145","0.1159","4","2","4","6","1","0","0","1","0","1","0","0.00","0.00","0.00","5","8","12","0.1739","85.71","71.43","20","39","33.90","- 9.27","98","129","11.84","0.5878","1991-08-24","18.06","18.35","20","","-","L","2009","","","-",""
"WHL","Andrew Rieder","27778/andrew-rieder","F","2010","DY","61","0.0984","0.0000","0.1148","2","4","2","6","0","0","0","0","0","1","0","0.00","0.00","0.00","2","7","9","0.1475","100.00","33.33","12","20","37.50","- 8.14","110","131","9.76","0.7057","1992-08-07","18.11","18.40","28","","-","R","2010","","","-",""
"WHL","Carson Bolduc","35128/carson-bolduc","F","2014","DY","61","0.0820","0.0328","0.1148","4","1","5","5","1","1","1","2","0","0","0","0.00","0.00","0.00","5","7","13","0.2131","71.43","71.43","14","35","28.57","- 11.34","87","131","11.33","0.6079","1996-03-18","18.49","18.79","19","PG/KAM","-","L","2014","","","-",""
"WHL","Connor Gay","33378/connor-gay","F","2013","DY","35","0.1143","0.0000","0.1143","1","3","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","1","4","5","0.1429","100.00","25.00","5","15","25.00","- 14.29","55","85","10.12","0.6774","1995-05-04","18.36","18.66","32","REG","-","R","2013","","","-",""
"WHL","Tate Coughlin","38018/tate-coughlin","F","2015","DY","53","0.0943","0.0189","0.1132","1","4","2","5","1","0","0","1","0","0","0","0.00","0.00","0.00","2","6","8","0.1509","83.33","33.33","12","16","42.86","- 21.32","129","72","9.80","0.6931","1997-07-27","18.13","18.43","18","KEL","-","R","2015","","","-",""
"WHL","Christian Stockl","33258/christian-stockl","F","2013","DY","62","0.1129","0.0000","0.1129","3","4","2","7","0","0","1","0","0","0","0","0.00","0.00","0.00","3","7","10","0.1613","100.00","42.86","15","20","42.86","- 5.31","105","113","10.45","0.6484","1995-04-17","18.41","18.71","20","SAS/RD","-","R","2013","","","-",""
"WHL","Tyler Parker","27386/tyler-parker","F","2010","DY","18","0.1111","0.0000","0.1111","1","1","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","2","0.1111","100.00","50.00","2","3","40.00","3.16","28","48","8.60","0.7748","1992-05-26","18.30","18.60","11","","-","R","2010","","","-",""
"WHL","Tim Traber","28567/tim-traber","F","2011","DY","45","0.1111","0.0000","0.1111","0","5","1","5","0","0","0","0","0","0","0","0.00","0.00","0.00","0","5","6","0.1333","100.00","0.00","10","21","32.26","- 13.58","77","91","10.39","0.6415","1993-01-26","18.64","18.93","27","","-","R","2011","","","-",""
"WHL","Mitch Elliot","29558/mitch-elliot","F","2011","DY","72","0.1111","0.0000","0.1111","5","3","5","8","0","0","0","0","0","0","0","0.00","0.00","0.00","5","8","13","0.1806","100.00","62.50","22","49","30.99","- 12.06","99","131","12.24","0.5448","1993-06-15","18.25","18.54","7","","-","L","2011","","","-",""
"WHL","Logan Aasman","33463/logan-aasman","F","2013","DY","27","0.1111","0.0000","0.1111","2","1","0","3","0","0","1","0","0","0","0","0.00","0.00","0.00","2","3","4","0.1481","100.00","66.67","5","21","19.23","- 22.23","34","48","12.26","0.5439","1995-05-16","18.33","18.63","23","EVT","-","R","2013","","","-",""
"WHL","Zach Fischer","37976/zach-fischer","F","2015","DY","54","0.1111","0.0000","0.1111","4","2","4","6","0","0","0","0","0","0","0","0.00","0.00","0.00","4","6","10","0.1852","100.00","66.67","13","13","50.00","- 3.88","125","107","9.53","0.6994","1997-07-19","18.16","18.45","9","MH","-","R","2015","CGY (2017) - #140","CGY","-",""
"WHL","Wilson Dumais","28803/wilson-dumais","F","2011","DY","55","0.1091","0.0000","0.1091","1","5","2","6","0","0","0","0","0","0","0","0.00","0.00","0.00","1","6","8","0.1455","100.00","16.67","12","11","52.17","5.62","115","132","9.28","0.7056","1993-02-24","18.56","18.85","29","","-","L","2011","","","-",""
"WHL","Geordie Maguire","33257/geordie-maguire","F","2013","DY","65","0.1077","0.0000","0.1077","4","3","2","7","0","0","0","0","0","0","0","0.00","0.00","0.00","4","7","9","0.1385","100.00","57.14","16","35","31.37","- 9.98","98","139","11.31","0.5714","1995-04-17","18.41","18.71","26","BDN","-","L","2013","","","-",""
"WHL","Nick Chyzowski","37715/nick-chyzowski","F","2015","DY","66","0.0909","0.0152","0.1061","5","1","3","6","1","0","0","1","0","0","0","0.00","0.00","0.00","6","7","10","0.1515","85.71","85.71","18","30","37.50","- 11.57","132","137","10.88","0.5849","1997-06-03","18.28","18.58","16","KAM","-","L","2015","","","-",""
"WHL","Jesse Knowler","30969/jesse-knowler","F","2012","DY","57","0.0877","0.0000","0.1053","1","4","0","5","0","0","0","0","0","1","0","0.00","0.00","0.00","1","6","6","0.1053","100.00","20.00","8","18","30.77","- 12.93","104","134","9.51","0.6643","1994-03-22","18.48","18.78","23","","-","R","2012","","","-",""
"WHL","Andreas Eder","35140/andreas-eder","F","2014","DY","19","0.0526","0.0526","0.1053","1","0","1","1","1","0","0","1","0","0","0","0.00","0.00","0.00","2","2","3","0.1579","50.00","100.00","7","12","36.84","- 7.28","30","38","12.30","0.5133","1996-03-20","18.49","18.78","20","VAN","-","R","2014","","","-",""
"WHL","Jesse Shynkaruk","35505/jesse-shynkaruk","F","2014","DY","67","0.0896","0.0149","0.1045","3","3","0","6","1","0","0","1","0","0","0","0.00","0.00","0.00","4","7","7","0.1045","85.71","57.14","11","34","24.44","- 15.48","103","155","10.57","0.5929","1996-05-07","18.36","18.65","9","KAM","-","L","2014","","","-",""
"WHL","Dylan Stewart","37555/dylan-stewart","F","2015","DY","68","0.0882","0.0147","0.1029","5","1","0","6","1","0","0","1","0","0","0","0.00","0.00","0.00","6","7","7","0.1029","85.71","85.71","7","21","25.00","- 19.98","130","159","9.36","0.6600","1997-05-08","18.35","18.65","26","PA","-","L","2015","","","-",""
"WHL","Corey Tyrell","24326/corey-tyrell","F","2009","DY","39","0.1026","0.0000","0.1026","4","0","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","4","4","5","0.1282","100.00","100.00","9","19","32.14","- 7.86","60","90","10.80","0.5698","1990-12-27","18.72","19.01","16","","-","L","2009","","","-",""
"WHL","Justin Spagrud","33821/justin-spagrud","F","2013","DY","39","0.0513","0.0513","0.1026","2","0","1","2","1","1","0","2","0","0","0","0.00","0.00","0.00","3","4","5","0.1282","50.00","75.00","7","5","58.33","8.70","67","68","9.08","0.6778","1995-07-17","18.16","18.46","36","SC","-","L","2013","","","-",""
"WHL","Luke Harrison","34224/luke-harrison","F","2014","DY","39","0.0769","0.0256","0.1026","3","0","0","3","1","0","0","1","0","0","0","0.00","0.00","0.00","4","4","4","0.1026","75.00","100.00","6","18","25.00","- 15.44","55","81","10.74","0.5730","1995-10-07","18.94","19.23","17","VIC/KAM","-","R","2014","","","-",""
"WHL","Tyler Giebel","28831/tyler-giebel","F","2011","DY","49","0.1020","0.0000","0.1020","4","1","1","5","0","0","0","0","0","0","0","0.00","0.00","0.00","4","5","6","0.1224","100.00","80.00","9","8","52.94","5.99","77","87","9.40","0.6517","1993-02-28","18.54","18.84","7","","-","R","2011","","","-",""
"WHL","Greg Fraser","27227/greg-fraser","F","2010","DY","60","0.0667","0.0333","0.1000","4","0","1","4","2","0","0","2","0","0","0","0.00","0.00","0.00","6","6","7","0.1167","66.67","100.00","8","44","15.38","- 23.95","83","128","11.45","0.5239","1992-05-05","18.36","18.66","9","","-","L","2010","","","-",""
"WHL","Cain Franson","29022/cain-franson","F","2011","DY","50","0.0600","0.0400","0.1000","1","2","0","3","2","0","1","2","0","0","0","0.00","0.00","0.00","3","5","6","0.1200","60.00","60.00","8","13","38.10","- 16.86","111","91","9.33","0.6430","1993-03-25","18.47","18.77","12","","-","L","2011","","","-",""
"WHL","David Stephens","29097/david-stephens","F","2011","DY","30","0.1000","0.0000","0.1000","1","2","0","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","3","0.1000","100.00","33.33","6","5","54.55","- 3.66","78","56","9.03","0.6644","1993-04-03","18.45","18.74","15","","-","L","2011","","","-",""
"WHL","Shea Howorko","30928/shea-howorko","F","2012","DY","30","0.1000","0.0000","0.1000","2","1","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","4","0.1333","100.00","66.67","7","20","25.93","- 17.06","49","65","11.17","0.5369","1994-03-15","18.50","18.79","13","","-","L","2012","","","-",""
"WHL","Zac Mackay","33187/zac-mackay","F","2013","DY","71","0.0845","0.0000","0.0986","3","3","0","6","0","0","0","0","1","0","0","0.00","0.00","0.00","4","7","7","0.0986","100.00","50.00","13","26","33.33","- 19.23","123","111","10.54","0.5611","1995-04-06","18.44","18.74","25","SC","-","L","2013","","","-",""
"WHL","Manraj Singh Hayer","28521/manraj-singh-hayer","F","2011","DY","61","0.0820","0.0000","0.0984","3","2","2","5","0","0","4","0","0","1","0","0.00","0.00","0.00","3","6","12","0.1967","100.00","60.00","11","19","36.67","- 10.07","86","98","10.43","0.5659","1993-01-20","18.65","18.95","19","","-","L","2011","","","-",""
"WHL","Taylor Crunk","32563/taylor-crunk","F","2013","DY","61","0.0820","0.0164","0.0984","2","3","4","5","1","0","0","1","0","0","0","0.00","0.00","0.00","3","6","10","0.1639","83.33","50.00","20","36","35.71","- 12.61","101","108","11.66","0.5059","1995-01-20","18.65","18.95","22","VIC","-","L","2013","","","-",""
"WHL","Brayden Brown","37740/brayden-brown","F","2015","DY","61","0.0820","0.0000","0.0984","5","0","2","5","0","0","0","0","0","1","0","0.00","0.00","0.00","5","6","8","0.1311","100.00","100.00","17","22","43.59","- 10.22","120","103","10.76","0.5486","1997-06-06","18.28","18.57","9","EDM","-","L","2015","","","-",""
"WHL","Codey Ito","26130/codey-ito","F","2010","DY","62","0.0806","0.0161","0.0968","1","4","1","5","1","0","0","1","0","0","0","0.00","0.00","0.00","2","6","7","0.1129","83.33","33.33","13","26","33.33","- 14.67","96","104","10.50","0.5529","1991-11-11","18.84","19.14","12","","-","L","2010","","","-",""
"WHL","Paul Ciarelli","24826/paul-ciarelli","F","2009","DY","52","0.0962","0.0000","0.0962","5","0","2","5","0","0","0","0","0","0","0","0.00","0.00","0.00","5","5","7","0.1346","100.00","100.00","13","19","40.63","- 16.66","118","88","10.16","0.5681","1991-03-04","18.53","18.83","25","","-","R","2009","","","-",""
"WHL","Colton Kroeker","36740/colton-kroeker","F","2015","DY","52","0.0769","0.0192","0.0962","3","1","1","4","0","1","0","1","0","0","0","0.00","0.00","0.00","3","5","6","0.1154","80.00","60.00","9","27","25.00","- 32.34","125","93","10.57","0.5458","1997-01-21","18.65","18.94","34","REG","-","R","2015","","","-",""
"WHL","Greg Lamoureux","26847/greg-lamoureux","F","2010","DY","42","0.0952","0.0000","0.0952","1","3","0","4","0","0","1","0","0","0","0","0.00","0.00","0.00","1","4","5","0.1190","100.00","25.00","7","10","41.18","- 13.79","83","68","9.29","0.6154","1992-03-10","18.51","18.81","17","","-","R","2010","","","-",""
"WHL","Mitchell Friesen","35579/mitchell-friesen","F","2014","DY","21","0.0952","0.0000","0.0952","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.1429","100.00","50.00","5","12","29.41","- 18.78","40","43","10.90","0.5242","1996-05-16","18.33","18.63","18","KAM","-","L","2014","","","-",""
"WHL","Djay Mcgrath","27502/djay-mcgrath","F","2010","DY","53","0.0755","0.0189","0.0943","2","2","0","4","0","1","0","1","0","0","0","0.00","0.00","0.00","2","5","5","0.0943","80.00","40.00","8","3","72.73","6.78","122","63","8.53","0.6640","1992-06-13","18.26","18.55","24","","-","R","2010","","","-",""
"WHL","Austin Adamson","34827/austin-adamson","F","2014","DY","53","0.0943","0.0000","0.0943","2","3","0","5","0","0","0","0","0","0","0","0.00","0.00","0.00","2","5","5","0.0943","100.00","40.00","11","25","30.56","- 12.05","98","132","10.30","0.5498","1996-02-06","18.61","18.90","20","SAS","-","R","2014","","","-",""
"WHL","Josh Cowen","24375/josh-cowen","F","2009","DY","54","0.0741","0.0185","0.0926","1","3","1","4","0","1","0","1","0","0","0","0.00","0.00","0.00","1","5","6","0.1111","80.00","20.00","9","16","36.00","- 6.11","64","88","9.94","0.5589","1991-01-04","18.70","18.99","20","","-","R","2009","","","-",""
"WHL","Jared Mcammond","37708/jared-mcammond","F","2015","DY","54","0.0741","0.0000","0.0926","3","1","2","4","0","0","0","0","1","0","0","0.00","0.00","0.00","4","5","7","0.1296","100.00","75.00","11","13","45.83","- 10.10","132","104","9.50","0.5851","1997-06-02","18.29","18.58","21","REG","-","L","2015","","","-",""
"WHL","Miles Warkentine","34796/miles-warkentine","F","2014","DY","65","0.0923","0.0000","0.0923","3","3","4","6","0","0","1","0","0","0","1","0.00","0.00","0.00","3","6","12","0.1846","100.00","50.00","20","27","42.55","3.10","101","155","10.74","0.5157","1996-02-02","18.62","18.91","21","MJ","-","R","2014","","","-",""
"WHL","Jordan Kochan","25294/jordan-kochan","F","2009","DY","67","0.0746","0.0149","0.0896","4","1","3","5","1","0","0","1","0","0","0","0.00","0.00","0.00","5","6","9","0.1343","83.33","83.33","11","20","35.48","- 10.00","131","157","9.53","0.5637","1991-05-12","18.34","18.64","14","","-","L","2009","","","-",""
"WHL","Garrett Armour","38190/garrett-armour","F","2015","DY","45","0.0889","0.0000","0.0889","1","3","2","4","0","0","0","0","0","0","0","0.00","0.00","0.00","1","4","6","0.1333","100.00","25.00","12","18","40.00","11.11","52","128","10.32","0.5168","1997-09-03","18.03","18.33","34","SAS","-","L","2015","","","-",""
"WHL","Kolten Olynek","34880/kolten-olynek","F","2014","DY","57","0.0526","0.0351","0.0877","2","1","4","3","2","0","3","2","0","0","0","0.00","0.00","0.00","4","5","12","0.2105","60.00","80.00","16","38","29.63","- 5.33","79","147","11.52","0.4568","1996-02-13","18.59","18.88","14","LET","-","L","2014","","","-",""
"WHL","Marcus Messier","30480/marcus-messier","F","2012","DY","46","0.0870","0.0000","0.0870","3","1","2","4","0","0","1","0","0","0","0","0.00","0.00","0.00","3","4","7","0.1522","100.00","75.00","10","14","41.67","- 22.70","112","62","9.93","0.5252","1994-01-17","18.66","18.96","21","","-","L","2012","","","-",""
"WHL","Logan Proulx","25105/logan-proulx","F","2009","DY","58","0.0690","0.0000","0.0862","3","1","4","4","0","0","0","0","1","0","0","0.00","0.00","0.00","4","5","9","0.1552","100.00","75.00","11","21","34.38","- 9.85","88","111","10.37","0.4986","1991-04-11","18.43","18.72","27","","-","L","2009","","","-",""
"WHL","Reid Nemeth","35335/reid-nemeth","F","2014","DY","58","0.0862","0.0000","0.0862","3","2","0","5","0","0","0","0","0","0","0","0.00","0.00","0.00","3","5","5","0.0862","100.00","60.00","11","36","23.40","- 11.91","83","152","10.78","0.4800","1996-04-15","18.42","18.71","26","LET","-","L","2014","","","-",""
"WHL","Austyn Playfair","38030/austyn-playfair","F","2015","DY","58","0.0862","0.0000","0.0862","3","2","0","5","0","0","0","0","0","0","0","0.00","0.00","0.00","3","5","5","0.0862","100.00","60.00","9","30","23.08","- 18.86","91","126","10.89","0.4749","1997-07-30","18.13","18.42","24","TC","-","L","2015","","","-",""
"WHL","Brett Lyon","24510/brett-lyon","F","2009","DY","35","0.0857","0.0000","0.0857","0","3","0","3","0","0","0","0","0","0","0","0.00","0.00","0.00","0","3","3","0.0857","100.00","0.00","4","15","21.05","- 31.29","67","61","9.79","0.5251","1991-01-23","18.64","18.94","10","","-","R","2009","","","-",""
"WHL","Jacob Doty","29586/jacob-doty","F","2011","DY","70","0.0857","0.0000","0.0857","4","2","1","6","0","0","0","0","0","0","0","0.00","0.00","0.00","4","6","7","0.1000","100.00","66.67","11","14","44.00","4.00","106","159","9.16","0.5618","1993-06-19","18.24","18.53","28","","-","R","2011","","","-",""
"WHL","Alex Mowbray","35349/alex-mowbray","F","2014","DY","35","0.0857","0.0000","0.0857","3","0","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","4","0.1143","100.00","100.00","11","15","42.31","- 13.34","69","55","11.14","0.4619","1996-04-16","18.41","18.71","24","MH","-","R","2014","","","-",""
"WHL","Jayden Halbgewachs","37212/jayden-halbgewachs","F","2015","DY","59","0.0847","0.0000","0.0847","4","1","3","5","0","0","0","0","0","0","0","0.00","0.00","0.00","4","5","8","0.1356","100.00","80.00","11","30","26.83","- 18.51","112","135","10.55","0.4818","1997-03-22","18.48","18.78","12","MJ","-","L","2015","","","SJS",""
"WHL","Rob Trzonkowski","30577/rob-trzonkowski","F","2012","DY","60","0.0833","0.0000","0.0833","1","4","4","5","0","0","0","0","0","0","0","0.00","0.00","0.00","1","5","9","0.1500","100.00","20.00","17","28","37.78","- 22.64","145","95","10.86","0.4603","1994-01-31","18.63","18.92","17","","-","R","2012","","","-",""
"WHL","Ryan Chynoweth","33202/ryan-chynoweth","F","2013","DY","37","0.0811","0.0000","0.0811","1","2","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","4","0.1081","100.00","33.33","5","18","21.74","- 32.37","79","67","10.50","0.4633","1995-04-08","18.44","18.73","18","EVT/TC","-","L","2013","","","-",""
"WHL","Carter Proft","31955/carter-proft","F","2012","DY","50","0.0800","0.0000","0.0800","3","1","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","5","0.1000","100.00","75.00","15","16","48.39","- 4.85","115","101","10.11","0.4749","1994-08-30","18.04","18.33","15","","-","L","2012","","","-",""
"WHL","Nicholas Holowko","37853/nicholas-holowko","F","2015","DY","63","0.0794","0.0000","0.0794","5","0","4","5","0","0","0","0","0","0","0","0.00","0.00","0.00","5","5","9","0.1429","100.00","100.00","17","21","44.74","- 10.19","117","96","10.54","0.4518","1997-06-26","18.22","18.51","39","SEA","-","L","2015","","","-",""
"WHL","Tyson Dallman","30110/tyson-dallman","F","2012","DY","38","0.0789","0.0000","0.0789","1","2","1","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","4","0.1053","100.00","33.33","4","4","50.00","- 5.33","83","67","8.42","0.5622","1993-10-12","18.93","19.22","12","","-","L","2012","","","-",""
"WHL","Ryan Hanes","26773/ryan-hanes","F","2010","DY","51","0.0784","0.0000","0.0784","4","0","2","4","0","0","0","0","0","0","0","0.00","0.00","0.00","4","4","6","0.1176","100.00","100.00","13","16","44.83","- 2.77","99","109","9.85","0.4778","1992-03-01","18.54","18.83","13","","-","L","2010","","","-",""
"WHL","Riley Reinbolt","24862/riley-reinbolt","F","2009","DY","64","0.0781","0.0000","0.0781","2","3","2","5","0","0","0","0","0","0","0","0.00","0.00","0.00","2","5","7","0.1094","100.00","40.00","11","35","23.91","- 16.43","119","176","10.28","0.4560","1991-03-09","18.52","18.81","23","","-","R","2009","","","-",""
"WHL","Cole Grbavac","25666/cole-grbavac","F","2009","DY","65","0.0769","0.0000","0.0769","4","1","2","5","0","0","0","0","0","0","0","0.00","0.00","0.00","4","5","7","0.1077","100.00","80.00","16","30","34.78","- 17.48","127","116","10.36","0.4457","1991-07-20","18.15","18.45","33","","-","R","2009","","","-",""
"WHL","Michael Sagen","28932/michael-sagen","F","2011","DY","26","0.0769","0.0000","0.0769","1","1","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","2","0.0769","100.00","50.00","4","9","30.77","- 5.20","41","73","9.53","0.4842","1993-03-13","18.51","18.80","40","","-","L","2011","","","-",""
"WHL","Tanner Jeannot","37689/tanner-jeannot","F","2015","DY","52","0.0769","0.0000","0.0769","1","3","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","1","4","5","0.0962","100.00","25.00","11","24","31.43","- 19.44","117","113","10.40","0.4440","1997-05-29","18.29","18.59","10","MJ","-","L","2015","","","NSH",""
"WHL","Mikhail Sentyurin","27826/mikhail-sentyurin","F","2010","DY","41","0.0732","0.0000","0.0732","2","1","2","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","5","0.1220","100.00","66.67","8","18","30.77","- 8.78","53","81","10.70","0.4103","1992-08-17","18.08","18.37","15","","-","R","2010","","","-",""
"WHL","Luke Bertolucci","33189/luke-bertolucci","F","2013","DY","41","0.0732","0.0000","0.0732","2","1","3","3","0","0","0","0","0","0","0","0.00","0.00","0.00","2","3","6","0.1463","100.00","66.67","10","12","45.45","- 18.73","95","53","10.18","0.4311","1995-04-07","18.44","18.73","17","EDM","-","L","2013","","","-",""
"WHL","David Conrad","24398/david-conrad","F","2009","DY","55","0.0727","0.0000","0.0727","3","1","3","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","7","0.1273","100.00","75.00","20","14","58.82","- 8.29","100","49","11.03","0.3958","1991-01-07","18.69","18.98","12","","-","L","2009","","","-",""
"WHL","Neil Tarnasky","28064/neil-tarnasky","F","2011","DY","55","0.0727","0.0000","0.0727","3","1","0","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","4","0.0727","100.00","75.00","8","22","26.67","- 16.44","100","132","9.83","0.4440","1992-10-08","18.94","19.23","22","","-","L","2011","","","-",""
"WHL","Kyle O'Connor","34775/kyle-o-connor","F","2014","DY","42","0.0714","0.0000","0.0714","3","0","2","3","0","0","0","0","0","0","0","0.00","0.00","0.00","3","3","5","0.1190","100.00","100.00","7","18","28.00","- 23.30","79","75","10.46","0.4097","1996-01-30","18.63","18.92","9","KTN","-","R","2014","","","-",""
"WHL","Jesse Hall","24956/jesse-hall","F","2009","DY","29","0.0690","0.0000","0.0690","1","1","1","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","3","0.1034","100.00","50.00","4","8","33.33","- 24.73","72","52","9.15","0.4521","1991-03-22","18.48","18.78","23","","-","R","2009","","","-",""
"WHL","Michael Burns","25233/michael-burns","F","2009","DY","58","0.0690","0.0000","0.0690","2","2","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","2","4","5","0.0862","100.00","50.00","11","17","39.29","- 4.46","84","108","9.96","0.4157","1991-05-03","18.37","18.66","17","","-","R","2009","","","-",""
"WHL","Ryan Bloom","29001/ryan-bloom","F","2011","DY","29","0.0690","0.0000","0.0690","1","1","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","1","2","2","0.0690","100.00","50.00","3","8","27.27","- 13.05","50","74","9.26","0.4471","1993-03-23","18.48","18.77","25","","-","R","2011","","","-",""
"WHL","Mitchell Walter","35198/mitchell-walter","F","2014","DY","29","0.0690","0.0000","0.0690","0","2","0","2","0","0","0","0","0","0","0","0.00","0.00","0.00","0","2","2","0.0690","100.00","0.00","11","7","61.11","2.24","73","51","10.12","0.4090","1996-03-29","18.46","18.76","36","EDM","-","R","2014","","","-",""
