"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Stephen Anderson","32389/stephen-anderson","F","2013","DY","63","0.1905","0.0794","0.2698","9","3","7","12","3","2","2","5","0","0","1","10.23","14.29","10.17","12","17","27","0.4286","70.59","70.59","24","40","37.50","1.18","73","128","14.96","1.0819","1994-12-23","18.73","19.02","37","SNB","-","R","2013","","","-","http://pick224.com/images/Q-2013/32389_stephen-anderson2013.png"
"QMJHL","Maxime Frenette","24294/maxime-frenette","F","2009","DY","52","0.1923","0.0769","0.2692","7","3","5","10","4","0","0","4","0","0","0","0.00","0.00","11.70","11","14","19","0.3654","71.43","78.57","27","21","56.25","- 11.98","131","61","12.01","1.3455","1990-12-13","18.76","19.05","89","","-","L","2009","","","-",""
"QMJHL","Simon Desbiens","33023/simon-desbiens","F","2013","DY","67","0.2537","0.0000","0.2687","9","8","4","17","0","0","0","0","1","0","0","12.16","0.00","11.36","10","18","22","0.3284","100.00","52.94","31","48","39.24","- 1.59","98","142","13.93","1.1575","1995-03-16","18.50","18.79","24","SHE","-","L","2013","","","-","http://pick224.com/images/Q-2013/33023_simon-desbiens2013.png"
"QMJHL","Nicolas Deslauriers","24746/nicolas-deslauriers","F","2009","DY","68","0.1324","0.1029","0.2647","5","4","4","9","4","3","7","7","2","0","1","0.00","0.00","8.21","11","18","30","0.4412","56.25","56.25","49","52","48.51","12.21","61","107","18.62","0.8532","1991-02-22","18.56","18.86","10","","-","L","2009","LAK (2009) - #84","LAK","ANA",""
"QMJHL","Michael Clarke","29417/michael-clarke","F","2011","DY","34","0.2647","0.0000","0.2647","4","5","2","9","0","0","0","0","0","0","0","0.00","0.00","8.70","4","9","11","0.3235","100.00","44.44","16","12","57.14","- 2.71","79","53","11.76","1.3508","1993-05-20","18.32","18.61","22","","-","L","2011","","","-",""
"QMJHL","Bryce Milson","28558/bryce-milson","F","2011","DY","57","0.1228","0.1404","0.2632","4","3","4","7","4","4","1","8","0","0","0","0.00","0.00","12.50","8","15","20","0.3509","46.67","53.33","23","25","47.92","- 9.57","119","88","12.11","1.3039","1993-01-25","18.64","18.93","10","","-","L","2011","","","-",""
"QMJHL","Giovanni Fiore","36077/giovanni-fiore","F","2014","DY","61","0.1967","0.0656","0.2623","8","4","6","12","2","2","2","4","0","0","1","8.00","13.33","8.33","10","16","25","0.4098","75.00","62.50","28","34","45.16","- 2.72","79","86","13.81","1.1394","1996-08-13","18.09","18.38","22","DRU/SHA","-","L","2014","","","-","http://pick224.com/images/Q-2014/36077_giovanni-fiore2014.png"
"QMJHL","Alex Pawelczyk","34143/alex-pawelczyk","F","2014","DY","66","0.2273","0.0000","0.2576","9","6","2","15","0","0","0","0","1","1","0","11.39","0.00","11.24","10","17","19","0.2879","100.00","60.00","24","42","36.36","- 0.38","79","136","13.94","1.1085","1995-09-21","18.98","19.28","63","SHA","-","L","2014","","","-","http://pick224.com/images/Q-2014/34143_alex-pawelczyk2014.png"
"QMJHL","Philippe Pelletier Leblanc","37109/philippe-pelletier-leblanc","F","2015","DY","59","0.1864","0.0508","0.2542","9","2","1","11","1","2","2","3","1","0","0","16.67","8.33","15.94","11","15","18","0.3051","78.57","71.43","23","31","42.59","- 1.75","94","118","12.44","1.2267","1997-03-08","18.52","18.81","44","DRU","-","L","2015","","","-","http://pick224.com/images/Q-2015/37109_philippe-pelletier-leblanc2015.png"
"QMJHL","Loik Poudrier","27625/loik-poudrier","F","2010","DY","67","0.2090","0.0448","0.2537","8","6","2","14","0","3","2","3","0","0","0","0.00","0.00","7.21","8","17","21","0.3134","82.35","47.06","81","76","51.59","0.95","119","116","14.00","1.0874","1992-07-07","18.19","18.48","12","","-","L","2010","","","-",""
"QMJHL","Simon Tremblay","32039/simon-tremblay","F","2013","DY","67","0.1940","0.0149","0.2537","7","6","6","13","1","0","0","1","2","1","1","8.24","4.17","8.55","10","17","24","0.3582","92.86","57.14","28","36","43.75","- 2.57","88","102","14.75","1.0325","1994-09-18","18.99","19.29","17","CHI","-","L","2013","","","-","http://pick224.com/images/Q-2013/32039_simon-tremblay2013.png"
"QMJHL","Cameron Critchlow","26255/cameron-critchlow","F","2010","DY","64","0.2344","0.0156","0.2500","7","8","5","15","1","0","0","1","0","0","0","0.00","0.00","9.30","8","16","21","0.3281","93.75","50.00","44","59","42.72","1.39","93","132","14.55","1.0313","1991-12-18","18.74","19.04","27","","-","L","2010","","","-",""
"QMJHL","Alex Saulnier","27880/alex-saulnier","F","2010","DY","56","0.1429","0.0714","0.2500","6","2","3","8","1","3","1","4","1","1","0","0.00","0.00","15.09","8","14","18","0.3214","66.67","58.33","16","13","55.17","- 9.41","124","68","11.51","1.3029","1992-08-31","18.04","18.33","21","","-","L","2010","","","-",""
"QMJHL","Louick Marcotte","30386/louick-marcotte","F","2012","DY","64","0.1563","0.0781","0.2500","7","3","5","10","4","1","1","5","1","0","0","0.00","0.00","13.04","12","16","22","0.3438","66.67","73.33","28","44","38.89","- 0.67","108","165","13.07","1.1474","1994-01-07","18.69","18.98","21","","-","R","2012","","","-",""
"QMJHL","Thomas Gobeil","32268/thomas-gobeil","F","2013","DY","64","0.2344","0.0000","0.2500","9","6","6","15","0","0","1","0","0","1","0","7.14","0.00","5.73","9","16","23","0.3594","100.00","60.00","32","36","47.06","- 10.88","135","98","13.68","1.0963","1994-11-18","18.83","19.12","25","BAC/CHI","-","R","2013","","","-","http://pick224.com/images/Q-2013/32268_thomas-gobeil2013.png"
"QMJHL","Mason Gray","32479/mason-gray","F","2013","DY","52","0.2500","0.0000","0.2500","9","4","0","13","0","0","0","0","0","0","0","20.45","0.00","18.37","9","13","13","0.2500","100.00","69.23","17","23","42.50","- 2.95","100","120","11.20","1.3391","1995-01-10","18.68","18.98","71","VDO/SHA","-","R","2013","","","-","http://pick224.com/images/Q-2013/32479_mason-gray2013.png"
"QMJHL","Lucas Batt","35483/lucas-batt","F","2014","DY","36","0.2500","0.0000","0.2500","5","4","2","9","0","0","0","0","0","0","0","22.73","0.00","20.00","5","9","11","0.3056","100.00","55.56","13","11","54.17","- 1.56","73","58","10.44","1.4366","1996-05-04","18.36","18.66","49","MON/QUE","-","L","2014","","","-","http://pick224.com/images/Q-2014/35483_lucas-batt2014.png"
"QMJHL","Lane Cormier","36910/lane-cormier","F","2015","DY","52","0.1538","0.0962","0.2500","3","5","2","8","3","2","0","5","0","0","0","9.68","42.86","15.38","6","13","15","0.2885","61.54","46.15","18","18","50.00","- 2.26","127","116","10.50","1.4287","1997-02-11","18.59","18.89","17","MON","-","R","2015","","","-","http://pick224.com/images/Q-2015/36910_lane-cormier2015.png"
"QMJHL","Alexandre Mallet","27356/alexandre-mallet","F","2010","DY","65","0.2308","0.0154","0.2462","8","7","2","15","1","0","1","1","0","0","0","0.00","0.00","11.69","9","16","19","0.2923","93.75","56.25","22","45","32.84","- 17.37","124","123","12.45","1.1866","1992-05-22","18.31","18.61","21","","-","R","2010","VAN (2012) - #57","VAN","-",""
"QMJHL","Alexis D'Aoust","35245/alexis-d-aoust","F","2014","DY","61","0.1475","0.0656","0.2459","8","1","3","9","4","0","0","4","1","1","0","8.25","23.53","10.92","13","15","18","0.2951","69.23","92.31","23","47","32.86","- 7.92","73","106","14.95","0.9871","1996-04-03","18.45","18.74","37","SHA","-","R","2014","","","-","http://pick224.com/images/Q-2014/35245_alexis-d-aoust2014.png"
"QMJHL","Benjamin Laliberte","29798/benjamin-laliberte","F","2011","DY","53","0.1887","0.0566","0.2453","3","7","6","10","3","0","1","3","0","0","0","0.00","0.00","8.70","6","13","20","0.3774","76.92","46.15","25","32","43.86","- 7.86","105","98","12.96","1.1356","1993-08-02","18.12","18.41","24","","-","R","2011","","","-",""
"QMJHL","Felix Antoine Bergeron","30356/felix-antoine-bergeron","F","2012","DY","37","0.1622","0.0541","0.2432","2","4","1","6","0","2","0","2","0","1","0","0.00","0.00","3.70","2","9","10","0.2703","75.00","25.00","9","11","45.00","- 12.33","86","64","11.38","1.2824","1994-01-03","18.70","18.99","44","","-","L","2012","","","-",""
"QMJHL","Travis Randell","24532/travis-randell","F","2009","DY","66","0.1515","0.0909","0.2424","5","5","2","10","4","2","6","6","0","0","0","0.00","0.00","7.20","9","16","24","0.3636","62.50","56.25","25","57","30.49","- 14.19","105","130","16.18","0.8987","1991-01-26","18.64","18.93","16","","-","R","2009","","","-",""
"QMJHL","Alexandre Roy (93)","29809/alexandre-roy","F","2011","DY","66","0.1970","0.0303","0.2424","6","7","4","13","2","0","2","2","1","0","0","0.00","0.00","10.47","9","16","22","0.3333","86.67","53.33","24","46","34.29","- 17.52","115","107","14.63","0.9945","1993-08-04","18.11","18.41","9","","-","L","2011","","","-",""
"QMJHL","Zach Moody","35179/zach-moody","F","2014","DY","62","0.1613","0.0484","0.2419","7","3","2","10","1","2","0","3","2","0","0","13.46","12.50","16.13","10","15","17","0.2742","76.92","61.54","28","26","51.85","- 5.89","123","90","12.13","1.1967","1996-03-25","18.47","18.77","96","QUE","-","L","2014","","","-","http://pick224.com/images/Q-2014/35179_zach-moody2014.png"
"QMJHL","Cory Macintosh","27304/cory-macintosh","F","2010","DY","50","0.2200","0.0200","0.2400","6","5","0","11","0","1","0","1","0","0","0","0.00","0.00","10.53","6","12","12","0.2400","91.67","50.00","18","13","58.06","1.09","98","74","10.58","1.3610","1992-05-14","18.34","18.63","8","","-","L","2010","","","-",""
"QMJHL","Kevin Bisaillon","28122/kevin-bisaillon","F","2011","DY","25","0.2400","0.0000","0.2400","4","2","0","6","0","0","0","0","0","0","0","0.00","0.00","20.00","4","6","6","0.2400","100.00","66.67","13","20","39.39","1.12","31","50","12.31","1.1696","1992-10-23","18.89","19.19","7","","-","R","2011","","","-",""
"QMJHL","Nicholas Vallieres Mayer","24154/nicholas-vallieres-mayer","F","2009","DY","42","0.2143","0.0238","0.2381","2","7","1","9","1","0","0","1","0","0","0","0.00","0.00","5.36","3","10","11","0.2619","90.00","30.00","16","12","57.14","5.01","61","56","12.05","1.1851","1990-10-26","18.89","19.18","9","","-","R","2009","","","-",""
"QMJHL","Emrik Guillemette","24660/emrik-guillemette","F","2009","DY","63","0.2063","0.0317","0.2381","8","5","1","13","0","2","1","2","0","0","0","0.00","0.00","8.16","8","15","17","0.2698","86.67","53.33","51","86","37.23","- 1.73","90","141","12.67","1.1273","1991-02-11","18.59","18.89","21","","-","R","2009","","","-",""
"QMJHL","Joe Dube","27165/joe-dube","F","2010","DY","21","0.0476","0.1905","0.2381","0","1","2","1","3","1","0","4","0","0","0","0.00","0.00","9.09","3","5","7","0.3333","20.00","60.00","6","7","46.15","- 6.02","36","33","11.77","1.2136","1992-04-27","18.38","18.68","92","","-","L","2010","","","-",""
"QMJHL","Jerome Raymond","27204/jerome-raymond","F","2010","DY","63","0.2381","0.0000","0.2381","9","6","6","15","0","0","2","0","0","0","0","0.00","0.00","11.84","9","15","23","0.3651","100.00","60.00","27","32","45.76","- 11.86","136","100","12.25","1.1664","1992-05-02","18.37","18.66","24","","-","L","2010","","","-",""
"QMJHL","Timothe Simard","36273/timothe-simard","F","2015","DY","59","0.1525","0.0508","0.2373","1","8","4","9","3","0","0","3","2","0","0","1.52","25.00","7.32","6","14","18","0.3051","75.00","33.33","25","39","39.06","- 9.01","100","108","14.54","0.9795","1996-09-27","18.97","19.26","11","CAP/CHI","-","R","2015","","","-","http://pick224.com/images/Q-2015/36273_timothe-simard2015.png"
"QMJHL","Mathieu Populus","24618/mathieu-populus","F","2009","DY","68","0.1765","0.0588","0.2353","5","7","4","12","4","0","0","4","0","0","0","0.00","0.00","11.69","9","16","20","0.2941","75.00","56.25","27","35","43.55","1.00","97","131","12.20","1.1574","1991-02-05","18.61","18.91","11","","-","R","2009","","","-",""
"QMJHL","Tyler Boland","36215/tyler-boland","F","2014","DY","47","0.1915","0.0426","0.2340","6","3","7","9","1","1","1","2","0","0","0","17.14","25.00","17.50","7","11","19","0.4043","81.82","63.64","29","13","69.05","13.25","101","80","11.96","1.1740","1996-09-12","18.01","18.30","22","RIM","-","L","2014","","","-","http://pick224.com/images/Q-2014/36215_tyler-boland2014.png"
"QMJHL","Ludovic Kabambi","30027/ludovic-kabambi","F","2012","DY","61","0.2295","0.0000","0.2295","7","7","3","14","0","0","1","0","0","0","0","0.00","0.00","6.93","7","14","18","0.2951","100.00","50.00","30","31","49.18","3.51","116","138","12.11","1.1374","1993-09-22","18.98","19.28","9","","-","L","2012","","","-",""
"QMJHL","Jake Coughler","35402/jake-coughler","F","2014","DY","61","0.1639","0.0492","0.2295","5","5","8","10","1","2","0","3","0","1","0","9.09","7.69","8.70","6","14","22","0.3607","76.92","46.15","28","29","49.12","- 8.40","130","96","13.20","1.0429","1996-04-23","18.39","18.69","23","GAT","-","L","2014","","","-","http://pick224.com/images/Q-2014/35402_jake-coughler2014.png"
"QMJHL","Vincent Arseneau","26952/vincent-arseneau","F","2010","DY","62","0.1774","0.0484","0.2258","8","3","6","11","3","0","0","3","0","0","0","0.00","0.00","10.09","11","14","20","0.3226","78.57","78.57","21","45","31.82","- 11.34","104","137","12.94","1.0470","1992-03-26","18.47","18.76","26","","-","L","2010","","","-",""
"QMJHL","Alexandre Jacob","36972/alexandre-jacob","F","2015","DY","31","0.2258","0.0000","0.2258","5","2","3","7","0","0","0","0","0","0","0","14.29","0.00","13.51","5","7","10","0.3226","100.00","71.43","17","9","65.38","13.53","70","65","11.25","1.2042","1997-02-20","18.57","18.86","9","MON","-","L","2015","","","-","http://pick224.com/images/Q-2015/36972_alexandre-jacob2015.png"
"QMJHL","Alexandre Alain","37059/alexandre-alain","F","2015","DY","62","0.1774","0.0484","0.2258","6","5","10","11","3","0","3","3","0","0","0","5.61","10.71","6.29","9","14","27","0.4355","78.57","64.29","38","39","49.35","- 3.56","118","105","15.65","0.8657","1997-03-03","18.53","18.83","91","GAT","-","R","2015","","","MTL","http://pick224.com/images/Q-2015/37059_alexandre-alain2015.png"
"QMJHL","Olivier Croteau","26542/olivier-croteau","F","2010","DY","49","0.2041","0.0000","0.2245","6","4","6","10","0","0","0","0","1","0","0","0.00","0.00","10.61","7","11","17","0.3469","100.00","60.00","23","27","46.00","- 1.13","74","83","13.33","1.0106","1992-02-02","18.62","18.91","26","","-","L","2010","","","-",""
"QMJHL","Philippe Fontaine","24725/philippe-fontaine","F","2009","DY","58","0.1552","0.0517","0.2241","7","2","4","9","1","2","1","3","1","0","0","0.00","0.00","13.85","9","13","18","0.3103","75.00","66.67","49","54","47.57","- 5.43","106","94","11.97","1.1239","1991-02-20","18.57","18.86","21","","-","L","2009","","","-",""
"QMJHL","Raphael Corriveau","31341/raphael-corriveau","F","2012","DY","54","0.2222","0.0000","0.2222","10","2","5","12","0","0","0","0","0","0","0","0.00","0.00","18.87","10","12","17","0.3148","100.00","83.33","18","28","39.13","- 11.25","133","131","10.75","1.2405","1994-05-12","18.34","18.64","14","","-","R","2012","","","-",""
"QMJHL","Marcus Cuomo","33983/marcus-cuomo","F","2013","DY","63","0.1905","0.0317","0.2222","5","7","3","12","1","1","0","2","0","0","0","10.00","14.29","10.00","6","14","17","0.2698","85.71","42.86","18","41","30.51","- 7.49","76","124","12.29","1.0848","1995-08-16","18.08","18.38","10","SNB","-","L","2013","","","-","http://pick224.com/images/Q-2013/33983_marcus-cuomo2013.png"
"QMJHL","Joshua Pugsley","35904/joshua-pugsley","F","2014","DY","63","0.2063","0.0000","0.2222","6","7","1","13","0","0","0","0","0","1","0","8.57","0.00","7.79","6","14","15","0.2381","100.00","46.15","22","30","42.31","- 4.65","108","122","12.03","1.1082","1996-07-08","18.19","18.48","23","MON","-","L","2014","","","-","http://pick224.com/images/Q-2014/35904_joshua-pugsley2014.png"
"QMJHL","Will Smith","35082/will-smith","F","2014","DY","68","0.1618","0.0294","0.2206","7","4","3","11","1","1","0","2","2","0","0","7.61","25.00","10.00","10","15","18","0.2647","84.62","61.54","19","32","37.25","- 9.60","119","135","12.86","1.0291","1996-03-13","18.51","18.80","10","MON","-","L","2014","","","-","http://pick224.com/images/Q-2014/35082_will-smith2014.png"
"QMJHL","Bokondji Imama","36029/bokondji-imama","F","2014","DY","59","0.2203","0.0000","0.2203","7","6","2","13","0","0","0","0","0","0","0","12.73","0.00","10.45","7","13","15","0.2542","100.00","53.85","23","9","71.88","9.50","121","73","10.40","1.2717","1996-08-03","18.12","18.41","15","BAC","-","L","2014","TBL (2015) - #180","TBL","LAK","http://pick224.com/images/Q-2014/36029_bokondji-imama2014.png"
"QMJHL","Mathieu Gingras","24955/mathieu-gingras","F","2009","DY","50","0.2200","0.0000","0.2200","7","4","4","11","0","0","0","0","0","0","0","0.00","0.00","10.94","7","11","15","0.3000","100.00","63.64","20","13","60.61","2.57","112","81","10.53","1.2540","1991-03-22","18.48","18.78","11","","-","L","2009","","","-",""
"QMJHL","Michael Beaudry","27150/michael-beaudry","F","2010","DY","64","0.1406","0.0781","0.2188","3","6","6","9","1","4","0","5","0","0","0","0.00","0.00","5.71","4","14","20","0.3125","64.29","28.57","33","33","50.00","5.65","106","133","12.26","1.0708","1992-04-25","18.39","18.68","91","","-","L","2010","","","-",""
"QMJHL","Brad Cuzner","27550/brad-cuzner","F","2010","DY","64","0.2188","0.0000","0.2188","7","7","4","14","0","0","0","0","0","0","0","0.00","0.00","7.69","7","14","18","0.2813","100.00","50.00","86","95","47.51","- 11.37","116","81","13.33","0.9843","1992-06-22","18.23","18.53","18","","-","L","2010","","","-",""
"QMJHL","Igor Levitsky","29134/igor-levitsky","F","2011","DY","64","0.1875","0.0313","0.2188","9","3","9","12","1","1","4","2","0","0","0","0.00","0.00","12.35","10","14","27","0.4219","85.71","71.43","28","33","45.90","- 11.55","131","97","12.98","1.0111","1993-04-08","18.44","18.73","93","","-","R","2011","","","-",""
"QMJHL","Alex Lemieux","28338/alex-lemieux","F","2011","DY","46","0.2174","0.0000","0.2174","3","7","2","10","0","0","0","0","0","0","0","0.00","0.00","4.92","3","10","12","0.2609","100.00","30.00","19","24","44.19","- 5.81","86","86","12.38","1.0537","1992-12-26","18.72","19.01","28","","-","R","2011","","","-",""
"QMJHL","Felix Bergeron","26648/felix-bergeron","F","2010","DY","37","0.2162","0.0000","0.2162","4","4","3","8","0","0","0","0","0","0","0","0.00","0.00","20.00","4","8","11","0.2973","100.00","50.00","12","12","50.00","- 15.96","93","48","10.01","1.2966","1992-02-14","18.59","18.88","20","","-","R","2010","","","-",""
"QMJHL","Colby Tower","36917/colby-tower","F","2015","DY","56","0.2143","0.0000","0.2143","5","7","4","12","0","0","0","0","0","0","0","14.71","0.00","13.89","5","12","16","0.2857","100.00","41.67","26","28","48.15","- 0.38","115","122","11.17","1.1514","1997-02-12","18.59","18.89","17","CAP","-","R","2015","","","-","http://pick224.com/images/Q-2015/36917_colby-tower2015.png"
"QMJHL","William Cochrane","30017/william-cochrane","F","2012","DY","61","0.1967","0.0164","0.2131","8","4","2","12","0","1","1","1","0","0","0","0.00","0.00","6.84","8","13","16","0.2623","92.31","61.54","47","60","43.93","- 2.41","120","139","12.84","0.9955","1993-09-19","18.99","19.28","23","","-","L","2012","","","-",""
"QMJHL","Kyle Campbell","30263/kyle-campbell","F","2012","DY","57","0.2105","0.0000","0.2105","5","7","5","12","0","0","1","0","0","0","1","0.00","0.00","6.76","5","12","19","0.3333","100.00","41.67","27","43","38.57","- 3.88","104","141","14.04","0.8996","1993-12-01","18.79","19.08","16","","-","R","2012","","","-",""
"QMJHL","Matthieu Theriault","27636/matthieu-theriault","F","2010","DY","67","0.1791","0.0299","0.2090","6","6","4","12","1","1","2","2","0","0","0","0.00","0.00","11.67","7","14","20","0.2985","85.71","50.00","25","38","39.68","- 0.56","99","147","12.99","0.9653","1992-07-08","18.19","18.48","21","","-","R","2010","","","-",""
"QMJHL","Jean Philippe Foucher","27374/jean-philippe-foucher","F","2010","DY","24","0.2083","0.0000","0.2083","3","2","0","5","0","0","0","0","0","0","0","0.00","0.00","9.68","3","5","5","0.2083","100.00","60.00","11","9","55.00","3.00","39","36","12.00","1.0414","1992-05-25","18.31","18.60","5","","-","L","2010","","","-",""
"QMJHL","Gabriel Slight","33683/gabriel-slight","F","2013","DY","48","0.1458","0.0625","0.2083","4","3","0","7","2","1","0","3","0","0","0","13.79","25.00","15.79","6","10","10","0.2083","70.00","60.00","12","14","46.15","- 10.04","118","92","10.14","1.2328","1995-06-23","18.23","18.52","12","ROU","-","L","2013","","","-","http://pick224.com/images/Q-2013/33683_gabriel-slight2013.png"
"QMJHL","Cody Linteau","28098/cody-linteau","F","2011","DY","58","0.1552","0.0517","0.2069","6","3","3","9","0","3","1","3","0","0","0","0.00","0.00","11.32","6","12","16","0.2759","75.00","50.00","32","30","51.61","2.10","101","103","13.37","0.9287","1992-10-16","18.91","19.21","10","","-","L","2011","","","-",""
"QMJHL","Max St Cyr","30647/max-st-cyr","F","2012","DY","58","0.1897","0.0172","0.2069","5","6","4","11","1","0","2","1","0","0","0","0.00","0.00","6.74","6","12","18","0.3103","91.67","50.00","23","47","32.86","- 10.55","102","133","13.25","0.9367","1994-02-11","18.59","18.89","16","","-","L","2012","","","-",""
"QMJHL","Ryan Penny","32001/ryan-penny","F","2012","DY","58","0.2069","0.0000","0.2069","11","1","1","12","0","0","1","0","0","0","0","0.00","0.00","11.83","11","12","14","0.2414","100.00","91.67","16","35","31.37","- 15.47","89","101","12.92","0.9609","1994-09-09","18.02","18.31","9","","-","L","2012","","","-",""
"QMJHL","Nicholas Blanchard","34716/nicholas-blanchard","F","2014","DY","63","0.1587","0.0159","0.2063","5","5","2","10","0","1","2","1","2","0","0","5.81","0.00","7.07","7","13","17","0.2698","90.91","45.45","18","25","41.86","4.91","75","128","13.47","0.9190","1996-01-23","18.64","18.94","28","BAT","-","L","2014","","","-","http://pick224.com/images/Q-2014/34716_nicholas-blanchard2014.png"
"QMJHL","Victor Provencher","29933/victor-provencher","F","2011","DY","68","0.1765","0.0000","0.2059","5","7","0","12","0","0","1","0","2","0","0","0.00","0.00","10.77","7","14","15","0.2206","100.00","41.67","18","37","32.73","- 19.80","135","122","12.13","1.0183","1993-08-31","18.04","18.33","10","","-","L","2011","","","-",""
"QMJHL","Cedrick Henley","26376/cedrick-henley","F","2010","DY","44","0.1591","0.0455","0.2045","4","3","3","7","1","1","0","2","0","0","0","0.00","0.00","7.25","5","9","12","0.2727","77.78","55.56","15","19","44.12","5.94","63","102","12.99","0.9444","1992-01-10","18.68","18.98","17","","-","L","2010","BUF (2010) - #173","BUF","-",""
"QMJHL","Connor Moynihan","37981/connor-moynihan","F","2015","DY","59","0.1525","0.0339","0.2034","6","3","1","9","2","0","2","2","0","1","0","10.17","13.33","10.39","8","12","15","0.2542","81.82","72.73","22","33","40.00","- 7.85","100","109","12.55","0.9722","1997-07-20","18.15","18.45","71","HAL","-","L","2015","","","-","http://pick224.com/images/Q-2015/37981_connor-moynihan2015.png"
"QMJHL","Brandon Maclean","24839/brandon-maclean","F","2009","DY","64","0.1719","0.0313","0.2031","5","6","8","11","1","1","1","2","0","0","0","0.00","0.00","6.25","6","13","22","0.3438","84.62","46.15","34","37","47.89","- 3.77","109","102","14.15","0.8616","1991-03-06","18.53","18.82","12","","-","R","2009","","","-",""
"QMJHL","Felipe Corbo","28496/felipe-corbo","F","2011","DY","65","0.1538","0.0462","0.2000","8","2","4","10","1","2","1","3","0","0","0","0.00","0.00","8.91","9","13","18","0.2769","76.92","69.23","19","37","33.93","- 18.92","130","116","12.39","0.9689","1993-01-18","18.66","18.95","18","","-","L","2011","","","-",""
"QMJHL","Thomas Flynn","28793/thomas-flynn","F","2011","DY","60","0.1667","0.0333","0.2000","5","5","3","10","0","2","2","2","0","0","0","0.00","0.00","6.49","5","12","17","0.2833","83.33","41.67","22","39","36.07","- 10.97","103","116","12.40","0.9675","1993-02-23","18.56","18.86","10","","-","R","2011","","","-",""
"QMJHL","Gabriel Fontaine","37496/gabriel-fontaine","F","2015","DY","55","0.1636","0.0000","0.2000","4","5","6","9","0","0","0","0","0","2","2","6.56","0.00","5.41","4","11","19","0.3455","100.00","44.44","23","32","41.82","2.02","78","118","13.42","0.8942","1997-04-30","18.38","18.67","81","SHE","-","L","2015","NYR (2016) - #171","NYR","NYR","http://pick224.com/images/Q-2015/37496_gabriel-fontaine2015.png"
"QMJHL","Michael Lyle","33911/michael-lyle","F","2013","DY","61","0.1803","0.0164","0.1967","4","7","2","11","0","1","1","1","0","0","0","4.88","0.00","4.21","4","12","15","0.2459","91.67","33.33","24","32","42.86","7.82","89","165","12.81","0.9217","1995-08-03","18.12","18.41","23","BAT/CAP","-","L","2013","","","-","http://pick224.com/images/Q-2013/33911_michael-lyle2013.png"
"QMJHL","Jean Francois Lavoie","36145/jean-francois-lavoie","F","2014","DY","56","0.1607","0.0357","0.1964","6","3","0","9","0","2","0","2","0","0","0","9.23","0.00","8.45","6","11","11","0.1964","81.82","54.55","14","37","27.45","- 16.68","94","119","12.11","0.9733","1996-08-25","18.06","18.35","7","RIM/SHE","-","L","2014","","","-","http://pick224.com/images/Q-2014/36145_jean-francois-lavoie2014.png"
"QMJHL","Gabriel Desjardins","28183/gabriel-desjardins","F","2011","DY","46","0.1739","0.0217","0.1957","6","2","0","8","0","1","0","1","0","0","0","0.00","0.00","6.90","6","9","9","0.1957","88.89","66.67","18","24","42.86","- 0.44","71","93","14.03","0.8368","1992-11-09","18.85","19.14","21","","-","L","2011","","","-",""
"QMJHL","Oliver Cooper","33102/oliver-cooper","F","2013","DY","67","0.1791","0.0149","0.1940","6","6","4","12","1","0","1","1","0","0","1","6.52","6.67","6.09","7","13","19","0.2836","92.31","53.85","23","37","38.33","2.05","78","137","14.00","0.8318","1995-03-27","18.47","18.76","27","SNB","-","L","2013","","","-","http://pick224.com/images/Q-2013/33102_oliver-cooper2013.png"
"QMJHL","Steve Lebel","27789/steve-lebel","F","2010","DY","62","0.1774","0.0161","0.1935","9","2","8","11","0","1","2","1","0","0","0","0.00","0.00","9.38","9","12","22","0.3548","91.67","75.00","32","45","41.56","1.45","77","115","15.49","0.7495","1992-08-10","18.10","18.39","4","","-","L","2010","","","-",""
"QMJHL","Nikita Li","37462/nikita-li","F","2015","DY","62","0.1774","0.0000","0.1935","10","1","2","11","0","0","2","0","0","1","0","12.35","0.00","10.87","10","12","16","0.2581","100.00","90.91","19","33","36.54","- 11.52","136","147","12.22","0.9500","1997-04-26","18.39","18.68","11","SNB/VIC","-","L","2015","","","-","http://pick224.com/images/Q-2015/37462_nikita-li2015.png"
"QMJHL","Alex Souligny","29350/alex-souligny","F","2011","DY","52","0.1923","0.0000","0.1923","5","5","4","10","0","0","0","0","0","0","0","0.00","0.00","8.33","5","10","14","0.2692","100.00","50.00","18","20","47.37","5.29","85","117","10.97","1.0519","1993-05-11","18.34","18.64","14","","-","R","2011","","","-",""
"QMJHL","Gabriel Gosselin","36529/gabriel-gosselin","F","2015","DY","47","0.1915","0.0000","0.1915","6","3","4","9","0","0","0","0","0","0","0","20.69","0.00","17.14","6","9","13","0.2766","100.00","66.67","20","27","42.55","2.69","59","89","13.13","0.8748","1996-12-12","18.76","19.05","8","BAT/CHI","-","R","2015","","","-","http://pick224.com/images/Q-2015/36529_gabriel-gosselin2015.png"
