"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Niki Petti","36078/niki-petti","F","2014","DY","59","0.2542","0.0339","0.2881","10","5","4","15","2","0","2","2","0","0","0","0.00","0.00","0.00","12","17","23","0.3898","88.24","70.59","27","46","36.99","- 6.17","104","137","13.05","1.3246","1996-08-13","18.09","18.38","23","BELV","-","L","2014","","","-",""
"OHL","Andy Andreoff","25325/andy-andreoff","F","2009","DY","66","0.1818","0.0909","0.2879","5","7","6","12","5","1","0","6","1","0","0","0.00","0.00","0.00","11","19","25","0.3788","66.67","55.56","30","39","43.48","3.97","96","147","12.85","1.3444","1991-05-17","18.33","18.62","15","","-","L","2009","LAK (2011) - #80","LAK","PHI",""
"OHL","Pius Suter","35629/pius-suter","F","2014","DY","66","0.1970","0.0152","0.2879","6","7","4","13","0","1","0","1","3","2","1","0.00","0.00","0.00","9","19","24","0.3636","92.86","42.86","28","18","60.87","- 5.80","204","102","11.46","1.5071","1996-05-24","18.31","18.60","22","GUE","-","L","2014","","","-",""
"OHL","Nathan Cull","30388/nathan-cull","F","2012","DY","63","0.2540","0.0317","0.2857","6","10","1","16","2","0","0","2","0","0","0","0.00","0.00","0.00","8","18","19","0.3016","88.89","44.44","23","37","38.33","- 1.10","97","149","12.06","1.4215","1994-01-07","18.69","18.98","11","","-","R","2012","","","-",""
"OHL","Mitch Lebar","24559/mitch-lebar","F","2009","DY","46","0.1304","0.1087","0.2826","2","4","4","6","4","1","5","5","2","0","0","0.00","0.00","0.00","8","13","22","0.4783","54.55","54.55","17","32","34.69","- 13.58","70","75","14.96","1.1335","1991-01-29","18.63","18.92","15","","-","L","2009","","","-",""
"OHL","Josh Anderson","31314/josh-anderson","F","2012","DY","64","0.2813","0.0000","0.2813","12","6","4","18","0","0","0","0","0","0","0","0.00","0.00","0.00","12","18","22","0.3438","100.00","66.67","32","14","69.57","6.63","146","86","10.88","1.5506","1994-05-07","18.36","18.65","77","","-","R","2012","CBJ (2012) - #95","CBJ","CBJ",""
"OHL","Ian Watters","26281/ian-watters","F","2010","DY","57","0.1754","0.0702","0.2807","4","6","4","10","3","1","5","4","2","0","0","0.00","0.00","0.00","9","16","25","0.4386","71.43","50.00","25","23","52.08","4.43","71","78","14.58","1.1555","1991-12-27","18.72","19.01","27","","-","L","2010","","","-",""
"OHL","Zach Grzelewski","37477/zach-grzelewski","F","2015","DY","36","0.2500","0.0278","0.2778","4","5","2","9","1","0","0","1","0","0","0","0.00","0.00","0.00","5","10","12","0.3333","90.00","50.00","20","14","58.82","3.76","87","71","11.95","1.3943","1997-04-28","18.38","18.68","89","LDN","-","L","2015","","","-",""
"OHL","Jon Carnevale","25520/jon-carnevale","F","2009","DY","65","0.2154","0.0615","0.2769","7","7","2","14","2","2","0","4","0","0","0","0.00","0.00","0.00","9","18","20","0.3077","77.78","50.00","30","36","45.45","- 5.92","131","124","12.38","1.3422","1991-06-21","18.23","18.53","4","","-","R","2009","","","-",""
"OHL","Dylan Staples","31058/dylan-staples","F","2012","DY","51","0.2549","0.0196","0.2745","8","5","2","13","1","0","0","1","0","0","0","0.00","0.00","0.00","9","14","16","0.3137","92.86","64.29","26","28","48.15","8.15","80","120","12.49","1.3188","1994-04-01","18.46","18.75","9","","-","R","2012","","","-",""
"OHL","Andrei S. Alexeyev","32431/andrei-s.-alexeyev","F","2013","DY","62","0.2419","0.0323","0.2742","7","8","5","15","1","1","0","2","0","0","0","0.00","0.00","0.00","8","17","22","0.3548","88.24","47.06","33","36","47.83","- 4.70","135","122","12.15","1.3539","1995-01-03","18.70","18.99","8","SAG","-","L","2013","","","-",""
"OHL","Hayden Hodgson","35030/hayden-hodgson","F","2014","DY","52","0.2500","0.0192","0.2692","8","5","4","13","1","0","0","1","0","0","0","0.00","0.00","0.00","9","14","18","0.3462","92.86","64.29","27","44","38.03","- 19.61","117","86","13.89","1.1629","1996-03-02","18.54","18.83","11","ER/SAR","-","R","2014","","","-",""
"OHL","John Padulo","27242/john-padulo","F","2010","DY","56","0.2321","0.0357","0.2679","6","7","3","13","1","1","0","2","0","0","0","0.00","0.00","0.00","7","15","18","0.3214","86.67","46.67","23","48","32.39","- 7.43","90","136","12.90","1.2462","1992-05-06","18.36","18.65","14","","-","R","2010","","","-",""
"OHL","Chad Heffernan","35156/chad-heffernan","F","2014","DY","53","0.2642","0.0000","0.2642","10","4","1","14","0","0","1","0","0","0","0","0.00","0.00","0.00","10","14","16","0.3019","100.00","71.43","26","34","43.33","3.97","87","134","12.68","1.2496","1996-03-22","18.48","18.78","18","BELV","-","L","2014","","","-",""
"OHL","Mathew Santos","33024/mathew-santos","F","2013","DY","57","0.2456","0.0175","0.2632","6","8","0","14","1","0","0","1","0","0","0","0.00","0.00","0.00","7","15","15","0.2632","93.33","46.67","21","23","47.73","- 1.23","94","98","11.96","1.3199","1995-03-16","18.50","18.79","26","BRA","-","R","2013","","","-",""
"OHL","Ryan Moore","37338/ryan-moore","F","2015","DY","57","0.1930","0.0702","0.2632","6","5","10","11","1","3","4","4","0","0","0","0.00","0.00","0.00","7","15","29","0.5088","73.33","46.67","33","40","45.21","- 2.62","88","96","14.12","1.1180","1997-04-09","18.43","18.73","21","WSR/PLY","-","L","2015","","","-",""
"OHL","Derek Froats","27350/derek-froats","F","2010","DY","61","0.2459","0.0164","0.2623","14","1","6","15","0","1","1","1","0","0","0","0.00","0.00","0.00","14","16","23","0.3770","93.75","87.50","29","29","50.00","0.21","119","120","11.99","1.3126","1992-05-21","18.32","18.61","19","","-","L","2010","","","-",""
"OHL","Ryan Lopes","24762/ryan-lopes","F","2009","DY","46","0.2609","0.0000","0.2609","9","3","3","12","0","0","0","0","0","0","0","0.00","0.00","0.00","9","12","15","0.3261","100.00","75.00","18","15","54.55","7.21","71","79","11.61","1.3485","1991-02-25","18.56","18.85","12","","-","R","2009","","","-",""
"OHL","Alex Racino","29506/alex-racino","F","2011","DY","46","0.2174","0.0435","0.2609","8","2","3","10","2","0","1","2","0","0","0","0.00","0.00","0.00","10","12","16","0.3478","83.33","83.33","27","22","55.10","8.08","79","89","12.23","1.2801","1993-06-04","18.28","18.58","19","","-","L","2011","","","-",""
"OHL","Stephen Nosad","32603/stephen-nosad","F","2013","DY","62","0.2258","0.0000","0.2581","9","5","3","14","0","0","0","0","1","1","0","0.00","0.00","0.00","10","16","19","0.3065","100.00","64.29","29","50","36.71","- 13.51","113","112","14.34","1.0799","1995-01-25","18.64","18.93","21","PBO","-","R","2013","","","-",""
"OHL","Mitch Theoret","29524/mitch-theoret","F","2011","DY","66","0.2424","0.0152","0.2576","8","8","2","16","1","0","1","1","0","0","0","0.00","0.00","0.00","9","17","20","0.3030","94.12","52.94","27","28","49.09","- 12.42","155","97","11.52","1.3414","1993-06-08","18.27","18.56","23","","-","L","2011","NYI (2011) - #185","NYI","-",""
"OHL","Andrew Shaw","25668/andrew-shaw","F","2009","DY","56","0.2143","0.0357","0.2500","7","5","3","12","1","1","0","2","0","0","0","0.00","0.00","0.00","8","14","17","0.3036","85.71","57.14","19","22","46.34","- 3.66","114","114","11.03","1.3593","1991-07-20","18.15","18.45","15","","-","R","2009","CHI (2011) - #139","CHI","CHI",""
"OHL","Garrett Hooey","31500/garrett-hooey","F","2012","DY","68","0.2059","0.0441","0.2500","7","7","4","14","3","0","0","3","0","0","0","0.00","0.00","0.00","10","17","21","0.3088","82.35","58.82","29","43","40.28","- 8.07","117","125","13.05","1.1495","1994-06-02","18.29","18.58","24","","-","L","2012","","","-",""
"OHL","Nick Betz","33824/nick-betz","F","2013","DY","44","0.2273","0.0227","0.2500","4","6","1","10","0","1","0","1","0","0","0","0.00","0.00","0.00","4","11","12","0.2727","90.91","36.36","17","22","43.59","9.64","73","142","11.21","1.3383","1995-07-18","18.16","18.45","12","ER","-","R","2013","","","-",""
"OHL","Joe Manchurek","36063/joe-manchurek","F","2014","DY","64","0.2031","0.0469","0.2500","8","5","1","13","0","3","1","3","0","0","0","0.00","0.00","0.00","8","16","18","0.2813","81.25","50.00","25","21","54.35","3.08","101","96","11.70","1.2826","1996-08-10","18.10","18.39","29","OSH","-","L","2014","","","-",""
"OHL","Noah Bushnell","37693/noah-bushnell","F","2015","DY","52","0.2115","0.0385","0.2500","8","3","4","11","2","0","1","2","0","0","0","0.00","0.00","0.00","10","13","18","0.3462","84.62","76.92","25","29","46.30","- 3.70","113","113","12.07","1.2432","1997-05-30","18.29","18.58","6","SAR","-","R","2015","","","-",""
"OHL","Zack Mitchell","28410/zack-mitchell","F","2011","DY","61","0.1967","0.0492","0.2459","7","5","3","12","2","1","1","3","0","0","0","0.00","0.00","0.00","9","15","19","0.3115","80.00","60.00","28","45","38.36","- 15.38","115","99","13.86","1.0647","1993-01-07","18.69","18.98","23","","-","R","2011","","","-",""
"OHL","Cameron Brace","29198/cameron-brace","F","2011","DY","61","0.2459","0.0000","0.2459","11","4","2","15","0","0","0","0","0","0","0","0.00","0.00","0.00","11","15","17","0.2787","100.00","73.33","26","27","49.06","- 9.31","129","92","11.39","1.2953","1993-04-18","18.41","18.70","11","","-","R","2011","","","-",""
"OHL","Kenny Huether","38072/kenny-huether","F","2015","DY","53","0.2453","0.0000","0.2453","11","2","2","13","0","0","0","0","0","0","0","0.00","0.00","0.00","11","13","15","0.2830","100.00","84.62","19","17","52.78","- 16.22","138","62","10.54","1.3968","1997-08-06","18.11","18.40","25","OSH","-","R","2015","","","-",""
"OHL","Robert Kousal","24091/robert-kousal","F","2009","DY","62","0.1613","0.0806","0.2419","4","6","5","10","4","1","2","5","0","0","0","0.00","0.00","0.00","8","15","22","0.3548","66.67","53.33","26","49","34.67","- 4.22","84","132","13.14","1.1047","1990-10-07","18.94","19.23","23","","-","L","2009","","","-",""
"OHL","Jesse Stoughton","25162/jesse-stoughton","F","2009","DY","62","0.2097","0.0161","0.2419","5","8","3","13","1","0","0","1","0","1","0","0.00","0.00","0.00","6","15","18","0.2903","92.86","42.86","20","17","54.05","4.54","102","104","11.26","1.2895","1991-04-21","18.40","18.69","29","","-","L","2009","","","-",""
"OHL","Mac Mcdonnell","28185/mac-mcdonnell","F","2011","DY","62","0.2419","0.0000","0.2419","8","7","2","15","0","0","1","0","0","0","0","0.00","0.00","0.00","8","15","18","0.2903","100.00","53.33","31","36","46.27","- 10.22","148","114","12.20","1.1901","1992-11-09","18.85","19.14","6","","-","R","2011","","","-",""
"OHL","Luke Judson","24680/luke-judson","F","2009","DY","67","0.2090","0.0149","0.2388","8","6","8","14","1","0","0","1","1","0","0","0.00","0.00","0.00","10","16","24","0.3582","93.33","60.00","34","25","57.63","- 3.71","138","87","11.97","1.1974","1991-02-14","18.59","18.88","14","","-","R","2009","","","-",""
"OHL","Miroslav Preisinger","24602/miroslav-preisinger","F","2009","DY","63","0.1429","0.0952","0.2381","4","5","4","9","3","3","2","6","0","0","0","0.00","0.00","0.00","7","15","21","0.3333","60.00","46.67","21","30","41.18","- 10.06","104","99","12.15","1.1757","1991-02-03","18.62","18.91","28","","-","L","2009","","","-",""
"OHL","Joel Wigle","30671/joel-wigle","F","2012","DY","63","0.2381","0.0000","0.2381","12","3","4","15","0","0","1","0","0","0","0","0.00","0.00","0.00","12","15","20","0.3175","100.00","80.00","27","28","49.09","- 14.67","139","79","11.66","1.2253","1994-02-14","18.59","18.88","14","","-","R","2012","","","-",""
"OHL","Jamie Lewis","31917/jamie-lewis","F","2012","DY","63","0.2063","0.0317","0.2381","5","8","4","13","1","1","0","2","0","0","0","0.00","0.00","0.00","6","15","19","0.3016","86.67","40.00","34","32","51.52","- 4.16","103","82","14.17","1.0085","1994-08-22","18.06","18.36","20","","-","R","2012","","","-",""
"OHL","Aaron Berisha","32941/aaron-berisha","F","2013","DY","59","0.2203","0.0169","0.2373","10","3","4","13","0","1","0","1","0","0","0","0.00","0.00","0.00","10","14","18","0.3051","92.86","71.43","24","18","57.14","- 0.13","122","91","11.87","1.1996","1995-03-05","18.53","18.82","8","BELV","-","R","2013","","","-",""
"OHL","J.C. Campagna","29540/j.c.-campagna","F","2011","DY","51","0.1961","0.0392","0.2353","6","4","1","10","2","0","2","2","0","0","0","0.00","0.00","0.00","8","12","15","0.2941","83.33","66.67","16","30","34.78","- 5.55","96","142","11.14","1.2678","1993-06-11","18.26","18.56","8","","-","L","2011","","","-",""
"OHL","Devon Paliani","36327/devon-paliani","F","2015","DY","64","0.1875","0.0469","0.2344","8","4","6","12","0","3","0","3","0","0","0","0.00","0.00","0.00","8","15","21","0.3281","80.00","53.33","23","46","33.33","- 12.53","122","144","12.28","1.1450","1996-10-10","18.93","19.23","14","SBY/SAG","-","R","2015","","","-",""
"OHL","Roy Radke","36527/roy-radke","F","2015","DY","64","0.2188","0.0156","0.2344","8","6","3","14","1","0","0","1","0","0","0","0.00","0.00","0.00","9","15","18","0.2813","93.33","60.00","20","25","44.44","- 10.98","143","115","10.49","1.3405","1996-12-10","18.76","19.06","22","BAR","-","R","2015","CHI (2015) - #164","CHI","-",""
"OHL","Ryan Van Stralen","30203/ryan-van-stralen","F","2012","DY","60","0.2000","0.0333","0.2333","5","7","4","12","2","0","0","2","0","0","0","0.00","0.00","0.00","7","14","18","0.3000","85.71","50.00","22","22","50.00","- 8.82","150","105","10.81","1.2951","1993-11-10","18.85","19.14","8","","-","L","2012","","","-",""
"OHL","Matt Macleod","29704/matt-macleod","F","2011","DY","52","0.2115","0.0192","0.2308","4","7","1","11","1","0","0","1","0","0","0","0.00","0.00","0.00","5","12","13","0.2500","91.67","41.67","15","22","40.54","- 6.17","78","89","11.59","1.1948","1993-07-13","18.17","18.47","24","","-","R","2011","","","-",""
"OHL","Richard Jarusek","25759/richard-jarusek","F","2009","DY","48","0.2292","0.0000","0.2292","6","5","0","11","0","0","0","0","0","0","0","0.00","0.00","0.00","6","11","11","0.2292","100.00","54.55","14","9","60.87","6.53","94","79","9.69","1.4185","1991-08-08","18.10","18.40","21","","-","L","2009","","","-",""
"OHL","Colin Behenna","25438/colin-behenna","F","2009","DY","57","0.2105","0.0175","0.2281","6","6","2","12","0","1","0","1","0","0","0","0.00","0.00","0.00","6","13","15","0.2632","92.31","46.15","16","35","31.37","- 25.84","111","83","12.27","1.1150","1991-06-06","18.28","18.57","24","","-","L","2009","","","-",""
"OHL","Tyler Graovac","29255/tyler-graovac","F","2011","DY","66","0.1667","0.0455","0.2273","7","4","6","11","3","0","0","3","0","1","0","0.00","0.00","0.00","10","15","21","0.3182","78.57","71.43","32","36","47.06","- 13.17","159","105","13.16","1.0366","1993-04-27","18.38","18.68","19","","-","L","2011","MIN (2011) - #191","MIN","VAN",""
"OHL","Michael Cramarossa","35630/michael-cramarossa","F","2014","DY","66","0.2273","0.0000","0.2273","7","8","2","15","0","0","0","0","0","0","0","0.00","0.00","0.00","7","15","17","0.2576","100.00","46.67","27","48","36.00","- 8.49","121","151","13.18","1.0344","1996-05-24","18.31","18.60","11","BELV","-","L","2014","","","-",""
"OHL","Terry Trafford","30666/terry-trafford","F","2012","DY","62","0.2258","0.0000","0.2258","8","6","5","14","0","0","0","0","0","0","0","0.00","0.00","0.00","8","14","19","0.3065","100.00","57.14","29","40","42.03","- 9.58","144","135","12.08","1.1220","1994-02-14","18.59","18.88","16","","-","L","2012","","","-",""
"OHL","R.J. Mahalak","26269/r.j.-mahalak","F","2010","DY","27","0.1111","0.1111","0.2222","0","3","1","3","2","1","0","3","0","0","0","0.00","0.00","0.00","2","6","7","0.2593","50.00","33.33","9","10","47.37","- 12.63","57","38","12.20","1.0929","1991-12-23","18.73","19.02","21","","-","L","2010","","","-",""
"OHL","Corey Pawley","32427/corey-pawley","F","2013","DY","27","0.2222","0.0000","0.2222","3","3","1","6","0","0","0","0","0","0","0","0.00","0.00","0.00","3","6","7","0.2593","100.00","50.00","9","8","52.94","- 8.60","64","40","10.22","1.3051","1995-01-03","18.70","18.99","7","LDN","-","L","2013","","","-",""
"OHL","John Warren","36660/john-warren","F","2015","DY","27","0.2222","0.0000","0.2222","5","1","1","6","0","0","0","0","0","0","0","0.00","0.00","0.00","5","6","7","0.2593","100.00","83.33","14","22","38.89","- 25.66","71","39","12.50","1.0668","1997-01-10","18.68","18.98","13","LDN","-","L","2015","","","-",""
"OHL","Tomas Rachunek","24769/tomas-rachunek","F","2009","DY","64","0.1719","0.0469","0.2188","4","7","5","11","1","2","1","3","0","0","0","0.00","0.00","0.00","5","14","20","0.3125","78.57","35.71","28","47","37.33","0.88","70","122","13.42","0.9783","1991-02-26","18.55","18.85","8","","-","R","2009","","","-",""
"OHL","Anthony Camara","29951/anthony-camara","F","2011","DY","64","0.1719","0.0313","0.2188","6","5","3","11","1","1","0","2","1","0","0","0.00","0.00","0.00","8","14","17","0.2656","84.62","53.85","27","36","42.86","- 16.19","124","86","12.26","1.0707","1993-09-04","18.03","18.33","15","","-","L","2011","BOS (2011) - #81","BOS","-",""
"OHL","Jake Evans","32821/jake-evans","F","2013","DY","56","0.1786","0.0000","0.2143","4","6","3","10","0","0","1","0","1","1","0","0.00","0.00","0.00","5","12","16","0.2857","100.00","40.00","19","43","30.65","- 11.13","99","138","13.42","0.9583","1995-02-18","18.58","18.87","7","ER","-","L","2013","","","-",""
"OHL","Conor Stokes","25450/conor-stokes","F","2009","DY","47","0.2128","0.0000","0.2128","7","3","1","10","0","0","0","0","0","0","0","0.00","0.00","0.00","7","10","11","0.2340","100.00","70.00","17","26","39.53","- 5.73","86","104","11.22","1.1377","1991-06-08","18.27","18.56","18","","-","R","2009","","","-",""
"OHL","Owen MacDonald","35631/owen-macdonald","F","2014","DY","47","0.1702","0.0000","0.2128","6","2","4","8","0","0","0","0","1","1","0","0.00","0.00","0.00","7","10","14","0.2979","100.00","75.00","17","16","51.52","- 12.32","143","81","10.58","1.2071","1996-05-24","18.31","18.60","11","LDN","-","R","2014","","","-",""
"OHL","Domenic Alberga","27727/domenic-alberga","F","2010","DY","66","0.1515","0.0303","0.2121","5","5","4","10","0","2","0","2","0","2","0","0.00","0.00","0.00","5","14","18","0.2727","83.33","41.67","16","27","37.21","- 12.01","95","98","12.58","1.0114","1992-07-28","18.13","18.43","21","","-","L","2010","","","-",""
"OHL","Chandler Yakimowicz","34749/chandler-yakimowicz","F","2014","DY","33","0.2121","0.0000","0.2121","3","4","0","7","0","0","0","0","0","0","0","0.00","0.00","0.00","3","7","7","0.2121","100.00","42.86","21","10","67.74","7.01","99","64","10.93","1.1649","1996-01-26","18.64","18.93","21","LDN","-","R","2014","STL (2014) - #172","STL","-",""
"OHL","Nikita Yazkov","34996/nikita-yazkov","F","2014","DY","66","0.2121","0.0000","0.2121","6","8","6","14","0","0","1","0","0","0","0","0.00","0.00","0.00","6","14","21","0.3182","100.00","42.86","28","33","45.90","- 8.95","147","121","11.39","1.1176","1996-02-27","18.55","18.84","11","WSR","-","R","2014","","","-",""
"OHL","Mason Kohn","37524/mason-kohn","F","2015","DY","52","0.1923","0.0192","0.2115","7","3","4","10","0","1","0","1","0","0","0","0.00","0.00","0.00","7","11","15","0.2885","90.91","63.64","23","25","47.92","- 4.99","91","81","12.37","1.0263","1997-05-03","18.37","18.66","17","KIT","-","L","2015","","","-",""
"OHL","Johnny Corneil","38113/johnny-corneil","F","2015","DY","52","0.2115","0.0000","0.2115","4","7","7","11","0","0","0","0","0","0","0","0.00","0.00","0.00","4","11","18","0.3462","100.00","36.36","25","27","48.08","- 5.35","117","102","11.69","1.0856","1997-08-16","18.08","18.38","23","NIAG","-","L","2015","","","-",""
"OHL","Garret Ross","27387/garret-ross","F","2010","DY","43","0.1860","0.0233","0.2093","6","2","2","8","1","0","0","1","0","0","0","0.00","0.00","0.00","7","9","11","0.2558","88.89","77.78","17","17","50.00","- 7.23","95","71","11.01","1.1402","1992-05-26","18.30","18.60","5","","-","L","2010","CHI (2012) - #139","CHI","-",""
"OHL","Ivan Kashtanov","37006/ivan-kashtanov","F","2015","DY","67","0.1940","0.0149","0.2090","6","7","3","13","0","1","0","1","0","0","0","0.00","0.00","0.00","6","14","17","0.2537","92.86","42.86","24","46","34.29","5.09","80","194","12.28","1.0210","1997-02-24","18.56","18.85","18","SBY","-","R","2015","","","-",""
"OHL","Cody Alcock","27137/cody-alcock","F","2010","DY","48","0.2083","0.0000","0.2083","2","8","1","10","0","0","0","0","0","0","0","0.00","0.00","0.00","2","10","11","0.2292","100.00","20.00","13","29","30.95","- 8.00","67","105","11.70","1.0688","1992-04-23","18.39","18.69","16","","-","L","2010","","","-",""
"OHL","Jared Steege","34572/jared-steege","F","2014","DY","48","0.1875","0.0208","0.2083","5","4","2","9","0","1","0","1","0","0","0","0.00","0.00","0.00","5","10","12","0.2500","90.00","50.00","17","12","58.62","5.05","90","78","11.05","1.1315","1996-01-07","18.69","18.98","17","NB","-","L","2014","","","-",""
"OHL","Jacob Busch","35914/jacob-busch","F","2014","DY","53","0.1698","0.0377","0.2075","7","2","4","9","2","0","1","2","0","0","0","0.00","0.00","0.00","9","11","16","0.3019","81.82","81.82","17","18","48.57","- 3.26","85","79","11.41","1.0912","1996-07-10","18.18","18.48","28","OSH","-","R","2014","","","-",""
"OHL","Steve Broek","28435/steve-broek","F","2011","DY","29","0.2069","0.0000","0.2069","2","4","0","6","0","0","0","0","0","0","0","0.00","0.00","0.00","2","6","6","0.2069","100.00","33.33","8","11","42.11","- 0.75","42","56","10.60","1.1711","1993-01-10","18.68","18.98","11","","-","R","2011","","","-",""
"OHL","Micky Sartoretto","24845/micky-sartoretto","F","2009","DY","49","0.1837","0.0204","0.2041","6","3","1","9","1","0","0","1","0","0","0","0.00","0.00","0.00","7","10","11","0.2245","90.00","70.00","10","14","41.67","- 6.37","98","106","9.77","1.2530","1991-03-07","18.52","18.82","24","","-","R","2009","","","-",""
"OHL","Craig Hottot","26658/craig-hottot","F","2010","DY","49","0.1429","0.0408","0.2041","4","3","2","7","1","1","2","2","1","0","0","0.00","0.00","0.00","6","10","14","0.2857","77.78","55.56","21","28","42.86","5.29","68","113","13.19","0.9284","1992-02-15","18.58","18.88","16","","-","R","2010","","","-",""
"OHL","Damian Bourne","34865/damian-bourne","F","2014","DY","49","0.1837","0.0204","0.2041","5","4","3","9","0","1","1","1","0","0","0","0.00","0.00","0.00","5","10","14","0.2857","90.00","50.00","21","37","36.21","0.49","60","108","14.56","0.8408","1996-02-11","18.59","18.89","21","MISS","-","L","2014","","","-",""
"OHL","Jordan Carroll","25297/jordan-carroll","F","2009","DY","59","0.1695","0.0339","0.2034","9","1","1","10","1","1","0","2","0","0","0","0.00","0.00","0.00","10","12","13","0.2203","83.33","83.33","13","32","28.89","- 8.95","84","138","11.24","1.0861","1991-05-12","18.34","18.64","15","","-","L","2009","","","-",""
"OHL","Francis Menard","26786/francis-menard","F","2010","DY","65","0.1846","0.0154","0.2000","6","6","2","12","1","0","0","1","0","0","0","0.00","0.00","0.00","7","13","15","0.2308","92.31","53.85","27","36","42.86","- 8.63","121","114","11.86","1.0116","1992-03-02","18.54","18.83","10","","-","L","2010","","","-",""
"OHL","Remi Elie","33249/remi-elie","F","2013","DY","65","0.2000","0.0000","0.2000","7","6","4","13","0","0","0","0","0","0","0","0.00","0.00","0.00","7","13","17","0.2615","100.00","53.85","24","17","58.54","- 2.12","148","96","10.41","1.1533","1995-04-16","18.41","18.71","81","LDN","-","L","2013","DAL (2013) - #40","DAL","BUF",""
"OHL","Matt Gillard","36164/matt-gillard","F","2014","DY","45","0.2000","0.0000","0.2000","8","1","5","9","0","0","0","0","0","0","0","0.00","0.00","0.00","8","9","14","0.3111","100.00","88.89","16","25","39.02","- 4.58","75","97","11.43","1.0496","1996-08-30","18.04","18.33","15","NIAG","-","L","2014","","","-",""
"OHL","James McEwan","37152/james-mcewan","F","2015","DY","45","0.2000","0.0000","0.2000","3","6","1","9","0","0","0","0","0","0","0","0.00","0.00","0.00","3","9","10","0.2222","100.00","33.33","12","17","41.38","- 11.85","99","87","10.27","1.1683","1997-03-15","18.50","18.79","21","GUE","-","L","2015","","","-",""
"OHL","Nick Halagian","32695/nick-halagian","F","2013","DY","61","0.1803","0.0000","0.1967","7","4","2","11","0","0","0","0","1","0","0","0.00","0.00","0.00","8","12","14","0.2295","100.00","63.64","24","22","52.17","1.43","137","133","10.83","1.0898","1995-02-03","18.62","18.91","18","SSM","-","L","2013","","","-",""
"OHL","Nick Esposto","24390/nick-esposto","F","2009","DY","51","0.1765","0.0196","0.1961","7","2","4","9","0","1","0","1","0","0","0","0.00","0.00","0.00","7","10","14","0.2745","90.00","70.00","18","15","54.55","19.91","71","134","10.25","1.1481","1991-01-05","18.69","18.99","10","","-","R","2009","","","-",""
"OHL","Emerson Clark","28313/emerson-clark","F","2011","DY","46","0.1957","0.0000","0.1957","6","3","0","9","0","0","0","0","0","0","0","0.00","0.00","0.00","6","9","9","0.1957","100.00","66.67","11","8","57.89","3.21","111","92","9.20","1.2759","1992-12-17","18.74","19.04","32","","-","L","2011","","","-",""
"OHL","Jordan Maletta","33349/jordan-maletta","F","2013","DY","62","0.1452","0.0484","0.1935","4","5","6","9","3","0","2","3","0","0","0","0.00","0.00","0.00","7","12","20","0.3226","75.00","58.33","17","43","28.33","- 13.72","90","124","12.74","0.9114","1995-04-30","18.38","18.67","9","WSR/NIAG","-","R","2013","","","-",""
"OHL","Danny Vanderwiel","32810/danny-vanderwiel","F","2013","DY","57","0.1579","0.0000","0.1930","3","6","3","9","0","0","0","0","1","1","0","0.00","0.00","0.00","4","11","14","0.2456","100.00","33.33","20","23","46.51","- 14.83","146","92","11.73","0.9872","1995-02-17","18.58","18.87","18","PLY","-","L","2013","","","-",""
"OHL","Josh Graves","28018/josh-graves","F","2011","DY","52","0.1731","0.0192","0.1923","4","5","5","9","1","0","0","1","0","0","0","0.00","0.00","0.00","5","10","15","0.2885","90.00","50.00","17","30","36.17","- 24.22","125","82","11.33","1.0187","1992-09-26","18.97","19.26","34","","-","-","2011","","","-",""
"OHL","Spencer Green","30559/spencer-green","F","2012","DY","52","0.1923","0.0000","0.1923","6","4","1","10","0","0","0","0","0","0","0","0.00","0.00","0.00","6","10","11","0.2115","100.00","60.00","16","30","34.78","- 3.34","77","125","12.33","0.9355","1994-01-28","18.63","18.93","13","","-","L","2012","","","-",""
"OHL","Alexander Protapovich","36094/alexander-protapovich","F","2014","DY","47","0.1277","0.0638","0.1915","2","4","3","6","2","1","1","3","0","0","0","0.00","0.00","0.00","4","9","13","0.2766","66.67","44.44","18","31","36.73","- 5.07","74","103","12.57","0.9144","1996-08-16","18.08","18.38","17","NIAG","-","R","2014","","","-",""
"OHL","David Quesnele","27494/david-quesnele","F","2010","DY","68","0.1912","0.0000","0.1912","9","4","4","13","0","0","2","0","0","0","0","0.00","0.00","0.00","9","13","19","0.2794","100.00","69.23","27","51","34.62","- 13.00","130","143","12.26","0.9353","1992-06-12","18.26","18.55","22","","-","L","2010","","","-",""
"OHL","Justin Auger","31358/justin-auger","F","2012","DY","58","0.1379","0.0517","0.1897","6","2","3","8","1","2","0","3","0","0","0","0.00","0.00","0.00","7","11","14","0.2414","72.73","63.64","17","26","39.53","- 12.33","111","103","11.08","1.0267","1994-05-14","18.34","18.63","20","","-","R","2012","LAK (2013) - #103","LAK","-",""
